official_book_code,official_book_name,official_unit_code,official_unit_name,official_sort_order,word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio,example_en_1,example_cn_1,example_en_2,example_cn_2,example_1_source,example_1_license,example_1_matched_form,example_1_tatoeba_en_sentence_id,example_1_tatoeba_cn_sentence_id,example_1_tatoeba_en_url,example_1_tatoeba_cn_url,example_1_tatoeba_en_author,example_1_tatoeba_cn_author,example_1_author_status,example_1_attribution_notes,example_2_source,example_2_license,example_2_matched_form,example_2_tatoeba_en_sentence_id,example_2_tatoeba_cn_sentence_id,example_2_tatoeba_en_url,example_2_tatoeba_cn_url,example_2_tatoeba_en_author,example_2_tatoeba_cn_author,example_2_author_status,example_2_attribution_notes
ielts,雅思词库,all,全部,3471,postage,'pәustidʒ,n. the charge for mailing something\nn. a small adhesive token stuck on a letter or package to indicate that that postal fees have been paid,"n. 邮资\n[经] 邮费, 邮资",,1,,gk cet4 cet6 ky toefl ielts,9763,13293,s:postages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3472,postcode,'pәustkәud,n a code of letters and digits added to a postal address to aid in the sorting of mail,n. 邮政编码,,,,gk ielts,22564,0,s:postcodes/d:postcoded/3:postcodes/i:postcoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3473,poster,'pәustә,n. a sign posted in a public place as an advertisement,"n. 海报, 招贴, 驿马",,2,,gk cet6 ky toefl ielts gre,3930,3834,s:posters,,,He paused to look at the poster.,他停下脚步看起海报。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,poster,304649,9970751,https://tatoeba.org/en/sentences/show/304649,https://tatoeba.org/en/sentences/show/9970751,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
ielts,雅思词库,all,全部,3474,posterity,pɒ'steriti,n. all future generations,"n. 子孙, 后裔\n[法] 子嗣, 后代, 后裔",,1,,toefl ielts,14065,16501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3475,postgraduate,"'pәust'^rædjuit, 'pәust'^rædʒuit",n a student who continues studies after graduation\ns of or relating to studies beyond a bachelor's degree,"a. 大学毕业后的, 大学研究院的\nn. 研究生",,1,,toefl ielts,6767,17033,s:postgraduates,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3476,posthumous,'pɒstjumәs,s. occurring or coming into existence after a person's death,"a. 遗腹的, 死后的\n[医] 遗腹的",,1,,toefl ielts,18886,19140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3477,postpone,pәust'pәun,v. hold back to a later time,"vt. 延迟, 使延期, 缓办, 搁延\nvi. 延缓, 延缓发作",,2,,gk cet4 cet6 ky toefl ielts gre,5320,6545,d:postponed/p:postponed/3:postpones/i:postponing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3478,postscript,'pәustskript,n. a note appended to a letter after the signature,n. 附言\n[计] PostScript页面描述语言,,,,ielts gre,13246,24579,s:postscripts,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3479,posture,'pɒstʃә,n the arrangement of the body and its limbs\nn characteristic way of bearing one's body\nn a rationalized mental attitude\nn capability in terms of personnel and materiel that affect the capacity to fight a war\nv behave affectedly or unnaturally in order to impress others\nv assume a posture as for artistic purposes,"n. 姿势, 态度, 情形, 形势\nvt. 作...的姿势\nvi. 作姿势",,2,,ky toefl ielts gre,7029,5406,s:postures/i:posturing/p:postured/3:postures/d:postured,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3480,potent,'pәutnt,s. having great influence\ns. having or wielding force or authority\na. having a strong physiological or chemical effect\na. (of a male) capable of copulation,"a. 有力的, 有说服力的, 有效的\n[医] 有力的, 有性交能力的",,2,,toefl ielts,6388,6295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3481,potential,pә'tenʃәl,n. the inherent capacity for coming into being\na. existing in possibility,"n. 潜在性, 可能性, 潜力, 潜能, 势, 位\na. 有潜力的, 可能的, 潜在的",,4,1,gk cet4 cet6 ky toefl ielts gre,1438,1260,s:potentials,,,She is full of potential.,她充满潜力。,Every man is a potential corpse.,每个人都可能变成尸体。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,potential,2628155,4083588,https://tatoeba.org/en/sentences/show/2628155,https://tatoeba.org/en/sentences/show/4083588,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,potential,1331901,11243446,https://tatoeba.org/en/sentences/show/1331901,https://tatoeba.org/en/sentences/show/11243446,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,3482,potion,'pәuʃәn,n. a medicinal or magical or poisonous beverage,"n. 饮剂, 饮料, 一次饮用量, 一服, 一剂\n[医] 饮剂",,1,,ielts,15800,15221,s:potions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3483,pottery,'pɒtәri,n. ceramic ware made from clay and baked in a kiln\nn. the craft of making earthenware\nn. a workshop where clayware is made,"n. 陶器, 陶器厂\n[化] 陶器",,1,,toefl ielts gre,5671,7100,s:potteries,,,I'm interested in oriental pottery.,我对东方陶瓷有兴趣。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,pottery,1023151,4761589,https://tatoeba.org/en/sentences/show/1023151,https://tatoeba.org/en/sentences/show/4761589,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
ielts,雅思词库,all,全部,3484,poultry,'pәultri,n. flesh of chickens or turkeys or ducks or geese raised for food,n. 家禽,,1,,cet6 ky toefl ielts,9788,7625,s:poultries,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3485,pounce,pauns,n. the act of pouncing\nv. move down on as if in an attack,"n. 猛扑, 爪\nvi. 猛扑, 突袭\nvt. 扑住",,1,,ielts,11739,12494,p:pounced/d:pounced/i:pouncing/3:pounces/s:pounces,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3486,pounds,paundz,"n 16 ounces avoirdupois\nn the basic unit of money in Great Britain and Northern Ireland; equal to 100 pence\nn a unit of apothecary weight equal to 12 ounces troy\nn the basic unit of money in Syria; equal to 100 piasters\nn the basic unit of money in the Sudan; equal to 100 piasters\nn the basic unit of money in Lebanon; equal to 100 piasters\nn formerly the basic unit of money in Ireland; equal to 100 pence\nn the basic unit of money in Egypt; equal to 100 piasters\nn the basic unit of money in Cyprus; equal to 100 cents\nn a nontechnical unit of force equal to the mass of 1 pound with an acceleration of free fall equal to 32 feet/sec/sec\nn United States writer who lived in Europe; strongly influenced the development of modern literature (1885-1972)\nn a symbol for a unit of currency (especially for the pound sterling in Great Britain)\nn a public enclosure for stray or unlicensed dogs\nn the act of pounding (delivering repeated heavy blows)\nv hit hard with the hand, fist, or some heavy instrument\nv strike or drive against with a heavy impact\nv move heavily or clumsily\nv move rhythmically\nv partition off into compartments\nv shut up or confine in any enclosure or within any bounds or limits\nv place or shut up in a pound\nv break down and crush by beating, as with a pestle","n. 磅, 英镑；重击（pound复数形式）",,,,ielts,0,0,1:s3/0:pound,,,The baby weighed seven pounds at birth.,婴儿出生时7磅重。,Because just one minute costs nearly four pounds.,因为仅一分钟就要差不多花费4镑。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,pounds,45832,1408105,https://tatoeba.org/en/sentences/show/45832,https://tatoeba.org/en/sentences/show/1408105,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,pounds,73036,336258,https://tatoeba.org/en/sentences/show/73036,https://tatoeba.org/en/sentences/show/336258,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,3487,pour,pɒ:,v. cause to run\nv. move in large numbers\nv. flow in a spurt\nv. supply in large amounts or quantities,"n. 流出, 倾泻, 骤雨\nvt. 倒, 灌, 注, 倾泻, 诉说, 倾吐\nvi. 倾泻, 蜂涌而来, 下大雨",,3,1,gk cet4 cet6 ky ielts,2331,1898,p:poured/i:pouring/d:poured/3:pours,,,Pour melted butter over the popcorn.,将融化了的奶油倒入爆米花中。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,pour,33403,796956,https://tatoeba.org/en/sentences/show/33403,https://tatoeba.org/en/sentences/show/796956,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
ielts,雅思词库,all,全部,3488,poverty,'pɒvәti,n. the state of having little or no money and few or no material possessions,"n. 贫穷, 贫困, 缺乏\n[医] 贫乏, 缺乏",,3,,cet4 cet6 ky toefl ielts,2666,2333,,,,There is nowhere in the whole world without poverty.,全世界没有一个地方没有贫穷。,Rye was called the grain of poverty.,黑麦被称为贫穷的谷物。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,poverty,7785091,771038,https://tatoeba.org/en/sentences/show/7785091,https://tatoeba.org/en/sentences/show/771038,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,poverty,1533,334454,https://tatoeba.org/en/sentences/show/1533,https://tatoeba.org/en/sentences/show/334454,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,3489,power,'pauә,n. possession of controlling influence\nn. (physics) the rate of doing work; measured in watts (= joules/second)\nn. one possessing or exercising power or influence or authority\nv. supply the force or power for the functioning of,"n. 力, 体力, 力量, 势力, 动力, 权力, 强国, 乘方, 强度, 幂, 功率\nvt. 使...有力量, 供以动力, 激励\n[计] 乘幂; DOS外部命令:能控制许多电池电源计算机上的电源管理特性",,5,1,gk cet4 ky ielts,225,271,s:powers/d:powered/p:powered/3:powers/i:powering,,,The battery has run out of power.,电池没电了。,"Nuclear power plants are dangerous, not to mention nuclear weapons.",核电厂具危险性，更不用说核武器了。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,power,7156563,2599777,https://tatoeba.org/en/sentences/show/7156563,https://tatoeba.org/en/sentences/show/2599777,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,power,21724,6828261,https://tatoeba.org/en/sentences/show/21724,https://tatoeba.org/en/sentences/show/6828261,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,3490,practicable,'præktikәbl,s usable for a specific purpose\ns capable of being done with means at hand and circumstances as they are,"a. 可实行的, 可做的, 可用的",,,,cet4 cet6 toefl ielts,8013,23062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3491,practical,'præktikl,a. concerned with actual use or practice\ns. having or put to a practical purpose or use,"a. 实际的, 现实的, 实用性的\n[法] 事实上的, 实际上的, 接近...的",,3,1,gk cet4 cet6 ky toefl ielts,1259,2281,s:practicals,,,"From the practical point of view, there are many shortcomings in his plan.",从现实的角度看，他的计划有很多缺点。,"As she's a very practical person, she often fixes her friends' cars.",她作为一个喜欢动手实践的人常常把朋友的汽车修好。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,practical,265268,347422,https://tatoeba.org/en/sentences/show/265268,https://tatoeba.org/en/sentences/show/347422,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,practical,788989,788984,https://tatoeba.org/en/sentences/show/788989,https://tatoeba.org/en/sentences/show/788984,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,3492,practically,'præktikli,r. almost; nearly\nr. in a practical manner,"adv. 几乎, 差不多, 事实上",,2,1,cet4 cet6 ky toefl ielts,4456,3901,,,,The famous hotel was practically destroyed by a large fire.,著名的酒店几乎被大火烧毁了。,Tom comes here practically every day.,汤姆几乎每天都来。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,practically,1577221,1577189,https://tatoeba.org/en/sentences/show/1577221,https://tatoeba.org/en/sentences/show/1577189,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,practically,2956313,10362565,https://tatoeba.org/en/sentences/show/2956313,https://tatoeba.org/en/sentences/show/10362565,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,3493,practice,'præktis,n. a customary way of operation or behavior\nn. translating an idea into action\nn. the exercise of a profession\nn. knowledge of how something is usually done,"n. 实践, 练习, 实行, 惯例, 习惯, 开业\nv. 实践, 实行, 练习, 实习, 业务",,4,1,zk gk ielts,453,564,s:practices/3:practices/i:practicing/p:practiced/d:practiced,,,I need to find somewhere to practice dancing.,我需要找个地方练舞。,You should practice playing the violin every day.,你应该每天练习拉小提琴。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,practice,6008601,5972291,https://tatoeba.org/en/sentences/show/6008601,https://tatoeba.org/en/sentences/show/5972291,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,practice,16435,775787,https://tatoeba.org/en/sentences/show/16435,https://tatoeba.org/en/sentences/show/775787,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,3494,practitioner,præk'tiʃәnә,n. someone who practices a learned profession,"n. 从业者, 开业者\n[医] 行医者, 医师",,2,,ky toefl ielts gre,2676,4251,s:practitioners,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3495,pragmatic,præ^'mætik,a. of or concerning the theory of pragmatism,"a. 忙碌的, 爱管闲事的, 自负的, 固执己见的, 实际的, 务实的, 国事的, 国务的\n[法] 闲断的, 固执己见的, 实用主义的",,1,,ielts gre,6695,7519,,,,"I agree on an emotional level, but on the pragmatic level I disagree.",我感情上支持，但是理性上反对。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,pragmatic,329546,8780284,https://tatoeba.org/en/sentences/show/329546,https://tatoeba.org/en/sentences/show/8780284,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
ielts,雅思词库,all,全部,3496,preach,pri:tʃ,"v. deliver a sermon\nv. speak, plead, or argue in favor of","v. 传道, 讲道, 说教, 宣讲, 鼓吹\nn. 说教, 布道",,2,,cet6 ky toefl ielts gre,5238,4814,i:preaching/p:preached/d:preached/3:preaches,,,The main duty of a priest is to preach in church.,牧师的主要职责是在教堂里讲道。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,preach,322034,616372,https://tatoeba.org/en/sentences/show/322034,https://tatoeba.org/en/sentences/show/616372,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
ielts,雅思词库,all,全部,3497,precarious,pri'kєәriәs,s. affording no ease or reassurance\ns. not secure; beset with difficulties,"a. 不稳定的, 不安的, 危险的",,1,,toefl ielts gre,9563,10101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3498,precaution,pri'kɒ:ʃәn,n. a precautionary measure warding off impending danger or damage or injury etc.\nn. the trait of practicing caution in advance,"n. 预防, 留心, 警戒\nvt. 预先警告",,2,,cet4 cet6 ky toefl ielts,5945,7088,s:precautions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3499,precautions,priˈkɔ:ʃənz,n a precautionary measure warding off impending danger or damage or injury etc.\nn the trait of practicing caution in advance\nn judiciousness in avoiding harm or danger,n. 预防措施( precaution的名词复数 ); 防备; 避孕措施,,,,ielts,0,0,0:precaution/1:s,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3500,precedence,pri'si:dns,n. status established in order of importance or urgency,"n. 优先, 居先\n[计] 先后次序; 优先规定",,1,,ielts,9632,12948,s:precedences,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3501,precedent,'presidәnt,"n. an example that is used to justify similar occurrences at a later time\nn. a subject mentioned earlier (preceding in time)\ns. preceding in time, order, or significance","n. 先例, 前例\na. 在先的, 在前的",,2,,cet6 ky toefl ielts,5093,5624,s:precedents,,,It's totally without precedent for the suspect's attorney to be the true culprit.,"这前所未闻, 犯罪嫌疑人的律师竟然是真正的罪魁祸首。",He set a precedent.,他开了先河。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,precedent,282809,761270,https://tatoeba.org/en/sentences/show/282809,https://tatoeba.org/en/sentences/show/761270,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,precedent,2184591,2177323,https://tatoeba.org/en/sentences/show/2184591,https://tatoeba.org/en/sentences/show/2177323,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,3502,preceding,.pri:'si:diŋ,a. existing or coming before,"a. 在前的, 前面的\n[法] 在前的, 在先的, 前面的",,,,cet4 cet6 ky toefl ielts,6220,7079,0:precede/1:i/i:preceding,,,The third quarter GNP growth was 1% over the preceding quarter.,第三季国民生产总值较上一季成长了1％。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,preceding,276020,830321,https://tatoeba.org/en/sentences/show/276020,https://tatoeba.org/en/sentences/show/830321,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
ielts,雅思词库,all,全部,3503,precious,'preʃәs,s. of high worth or cost\nr. extremely,"a. 宝贵的, 珍贵的, 过于精致的, 珍爱的",,2,,gk cet4 cet6 ky toefl ielts,4109,3989,,,,It is often said that nothing is more precious than time.,人们常说没有甚么比时间更重要。,Time is the most precious thing in the world.,时间是世界上最宝贵的东西。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,precious,263990,402329,https://tatoeba.org/en/sentences/show/263990,https://tatoeba.org/en/sentences/show/402329,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,precious,2676772,464922,https://tatoeba.org/en/sentences/show/2676772,https://tatoeba.org/en/sentences/show/464922,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,3504,precipice,'presipis,n. a very steep cliff,"n. 悬崖, 绝壁, 险境",,,,ielts gre,19602,18876,s:precipices,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3505,precipitate,pri'sipiteit,n. a precipitated solid substance in suspension or after settling or filtering\nv. bring about abruptly\nv. separate as a fine suspension of solid particles\nv. fall from clouds,"n. 沉淀物, 凝结物, 结果\nvt. 猛抛, 使陷入, 促成, 使沉淀\nvi. 猛地落下\na. 突然的, 猛地落下的, 轻率的",,1,,cet6 toefl ielts gre,8706,10236,d:precipitated/p:precipitated/i:precipitating/3:precipitates/s:precipitates,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3506,precise,pri'sais,a. sharply exact or accurate or delimited,"a. 精确的, 严谨的, 明确的\n[机] 精密的, 正确的",,2,1,gk cet4 cet6 ky toefl ielts gre,2761,3826,,,,He gave me precise instructions to do the job.,他给我的工作作出了明确指示。,"The more precise the calculations, the stronger the friendship.","算帐愈是精确, 友谊愈是坚定。",Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,precise,297501,332459,https://tatoeba.org/en/sentences/show/297501,https://tatoeba.org/en/sentences/show/332459,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,precise,2170018,2166008,https://tatoeba.org/en/sentences/show/2170018,https://tatoeba.org/en/sentences/show/2166008,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,3507,precision,pri'siʒәn,n the quality of being reproducible in amount or performance,"n. 精密, 精确, 精确度, 精度\na. 精密的, 精确的\n[计] 精度",,2,,cet4 cet6 ky toefl ielts,5050,5466,s:precisions,,,This cartographer is famous for the precision in his maps.,此制图员出名于其制图的精准性。,"Our teacher is someone who likes precision, and always demands precise answers of her students.",老师性喜精准——她总是要求精确的答案。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,precision,2169312,2166013,https://tatoeba.org/en/sentences/show/2169312,https://tatoeba.org/en/sentences/show/2166013,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,precision,2169283,2166015,https://tatoeba.org/en/sentences/show/2169283,https://tatoeba.org/en/sentences/show/2166015,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,3508,predecessor,.predi'sesә,n. one who precedes you in time (as in holding a position or office),"n. 前任, 先辈, 前身\n[医] 初牙, 前辈, 祖先",,2,,cet6 ky toefl ielts gre,4183,5256,s:predecessors,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3509,predictable,pri'diktәbl,a. capable of being foretold,a. 可预言的,,2,,toefl ielts,5964,5738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3510,predisposition,"pri:,dispә'ziʃәn",n. an inclination beforehand to interpret statements in a particular way\nn. a disposition in advance to react in a particular way,"n. 爱好, 素质, 癖性, 天性, 倾向, 易感受性\n[医] 素因, 素质",,,,ielts gre,20430,14376,s:predispositions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3511,predominant,pri'dɒminәnt,s most frequent or common\ns having superior power and influence,"a. 占主导地位的, 卓越的\n[法] 占优势的, 支配其他的, 主要的",,1,,cet6 ky toefl ielts gre,10173,11628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3512,preface,'prefis,n a short introductory essay preceding the text of a book\nv furnish with a preface or introduction,"n. 序, 绪言, 前言\nvi. 作序, 写前言\nvt. 给...作序, 以...开始",,1,,cet4 cet6 ky ielts gre,9103,13278,d:prefaced/p:prefaced/s:prefaces/i:prefacing/3:prefaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3513,preference,'prefәrәns,"n. a strong liking\nn. the right or chance to choose\nn. grant of favor or advantage to one over another (especially to a country or countries in matters of international trade, such as levying duties)","n. 偏爱, 优先, 喜爱物\n[计] 首选项",,2,1,gk cet4 cet6 ky toefl ielts,2642,3022,s:preferences,,,,,,,,,,,,,,,,,,,,,,,,,,,,
