official_book_code,official_book_name,official_unit_code,official_unit_name,official_sort_order,word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio,example_en_1,example_cn_1,example_en_2,example_cn_2,example_1_source,example_1_license,example_1_matched_form,example_1_tatoeba_en_sentence_id,example_1_tatoeba_cn_sentence_id,example_1_tatoeba_en_url,example_1_tatoeba_cn_url,example_1_tatoeba_en_author,example_1_tatoeba_cn_author,example_1_author_status,example_1_attribution_notes,example_2_source,example_2_license,example_2_matched_form,example_2_tatoeba_en_sentence_id,example_2_tatoeba_cn_sentence_id,example_2_tatoeba_en_url,example_2_tatoeba_cn_url,example_2_tatoeba_en_author,example_2_tatoeba_cn_author,example_2_author_status,example_2_attribution_notes
gk,高考英语词库,all,全部,3354,treatment,'tri:tmәnt,n. care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or injury)\nn. the management of someone or something\nn. a manner of dealing with something artistically,"n. 治疗, 待遇, 处理\n[医] 疗法, 治疗; 处理",,4,1,zk gk cet4 cet6 toefl ielts,766,745,s:treatments,,,You should stay in the hospital for treatment.,你应该留在医院，接受治疗。,He asked her to give him preferential treatment.,他请求她给予优待。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,treatment,281922,616749,https://tatoeba.org/en/sentences/show/281922,https://tatoeba.org/en/sentences/show/616749,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,treatment,4753801,332618,https://tatoeba.org/en/sentences/show/4753801,https://tatoeba.org/en/sentences/show/332618,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,3355,tree,tri:,n. a tall perennial woody plant having a main trunk and branches forming a distinct elevated crown; includes both gymnosperms and angiosperms\nn. a figure that branches from a single root\nn. English actor and theatrical producer noted for his lavish productions of Shakespeare (1853-1917)\nv. plant with trees,"n. 树, 木料, 树状物\nvt. 把...赶上树\n[计] 树; DOS外部命令:显示指定磁盘驱动器的目录结构",,4,1,zk gk ielts,680,596,s:trees/i:treeing/p:treed/3:trees/d:treed,,,The big tree was struck by lightning.,这棵大树遭到雷击。,A big tree fell in the storm.,一棵大树在暴风中倒下。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,tree,275540,891585,https://tatoeba.org/en/sentences/show/275540,https://tatoeba.org/en/sentences/show/891585,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,tree,275539,801317,https://tatoeba.org/en/sentences/show/275539,https://tatoeba.org/en/sentences/show/801317,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,3356,tremble,'trembl,n. a reflex motion caused by cold or fear or excitement\nv. move or jerk quickly and involuntarily up and down or sideways,"n. 战栗, 颤抖\nvi. 战栗, 忧虑, 摇晃",,2,,gk cet4 cet6 ky toefl ielts,4432,5233,i:trembling/p:trembled/3:trembles/d:trembled,,,The terrible scene made him tremble in fear.,令人震惊的光景让了他吓得发抖。,I felt my hands tremble.,我感觉到我的手在震动,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,tremble,1316059,1316081,https://tatoeba.org/en/sentences/show/1316059,https://tatoeba.org/en/sentences/show/1316081,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,tremble,258447,4365373,https://tatoeba.org/en/sentences/show/258447,https://tatoeba.org/en/sentences/show/4365373,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,3357,trend,trend,n a general direction in which something tends to move\nn general line of orientation\nn a general tendency to change (as of opinion)\nn the popular taste at a given time\nv turn sharply; change direction abruptly,"n. 趋势, 倾向, 走向\nvi. 倾向, 转向\n[计] 趋势",,3,1,gk cet4 cet6 ky toefl ielts gre,1949,1697,s:trends/i:trending/p:trended/3:trends/d:trended,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gk,高考英语词库,all,全部,3358,trial,'traiәl,n. trying something to find out about it\nn. (law) the determination of a person's innocence or guilt by due process of law\nn. (sports) a preliminary competition to determine qualifications\nn. an annoying or frustrating or catastrophic event,"n. 审判, 试验, 艰苦, 麻烦事, 考验\na. 审讯的, 试验性的",,4,1,gk cet4 cet6 ky toefl ielts,1166,898,s:trials/p:trialled,,,The truth finally came out at his trial.,在他的裁判下，真相终于大白。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,trial,286381,340146,https://tatoeba.org/en/sentences/show/286381,https://tatoeba.org/en/sentences/show/340146,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
gk,高考英语词库,all,全部,3359,triangle,'traiæŋgl,n. a three-sided polygon\nn. something approximating the shape of a triangle\nn. any of various triangular drafting instruments used to draw straight lines at specified angles\nn. a percussion instrument consisting of a metal bar bent in the shape of an open triangle,"n. 三角形, 三个一组, 三角关系\n[医] 三角, 三角形",,1,1,gk cet4 cet6 ky toefl ielts,5296,5605,s:triangles,,,Please find the area of the triangle.,求三角形的面积,"A triangle has 3 corners, and a hexagon has 6 corners.",三角形有三个角，而六边形有六个角,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,triangle,244978,5849917,https://tatoeba.org/en/sentences/show/244978,https://tatoeba.org/en/sentences/show/5849917,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,triangle,7797079,2038483,https://tatoeba.org/en/sentences/show/7797079,https://tatoeba.org/en/sentences/show/2038483,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,3360,trick,trik,"n. a cunning or deceitful action or device\nn. a period of work or duty\nn. an attempt to get you to do something foolish or imprudent\nn. (card games) in a single round, the sequence of cards played by all the players; the high card is the winner","n. 诡计, 欺诈, 谋略, 恶作剧, 习惯, 决窍\nvt. 愚弄, 欺骗, 装饰\nvi. 哄骗, 戏弄\na. 有决窍的, 特技的, 欺诈的, 漂亮的, 靠不住的",,3,1,gk cet4 cet6 ky toefl ielts,3180,3068,s:tricks/d:tricked/p:tricked/3:tricks/i:tricking,,,The phone call was a trick to get him out of the house.,那通电话是引他离开房子的一个小把戏。,"At The Happiness Institute in Australia, a couple of hundred dollars may do the trick.",在澳大利亚的快乐协会，两百块钱可能达到效果。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,trick,279309,599665,https://tatoeba.org/en/sentences/show/279309,https://tatoeba.org/en/sentences/show/599665,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,trick,743054,743062,https://tatoeba.org/en/sentences/show/743054,https://tatoeba.org/en/sentences/show/743062,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,3361,trip,trip,n. a journey for some purpose (usually including the return)\nn. a hallucinatory experience induced by drugs\nn. an exciting or stimulating experience\nn. a light or nimble tread,"n. 旅行, 绊倒, 摔倒, 失足, 差错, 旅程\nvt. 使跌倒, 使犯错, 使失败\nvi. 轻快地走, 绊倒, 失误, 犯错, 结巴, 旅行, 远足",,4,1,zk gk toefl ielts,1664,962,s:trips/i:tripping/p:tripped/3:trips/d:tripped,,,He kept a diary during the trip.,他旅行期间，写了旅游日记。,He could not go on a trip for lack of money.,他没钱去旅行。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,trip,304697,343956,https://tatoeba.org/en/sentences/show/304697,https://tatoeba.org/en/sentences/show/343956,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,trip,295441,368717,https://tatoeba.org/en/sentences/show/295441,https://tatoeba.org/en/sentences/show/368717,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,3362,troop,tru:p,n. a group of soldiers\nn. a cavalry unit corresponding to an infantry company\nn. a unit of Girl or Boy Scouts\nn. an orderly crowd,"n. 军队, 一群, 一队\nvi. 群集, 结队, 成群而行",,4,,gk cet4 cet6 ky toefl,1740,1137,s:troops/p:trooped/i:trooping/3:troops/d:trooped,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gk,高考英语词库,all,全部,3363,trouble,'trʌbl,n. a source of difficulty\nn. an event causing distress or pain\nn. an effort that is inconvenient\nn. an unwanted pregnancy,"n. 烦恼, 麻烦, 困难, 动乱, 故障\nvt. 困扰, 麻烦, 使烦恼, 折磨\nvi. 烦恼, 费心",,4,1,zk gk toefl ielts,1005,981,s:troubles/d:troubled/p:troubled/3:troubles/i:troubling,,,I don't want to get you into trouble.,我不想给你带来麻烦。,The trouble is that we have no money.,问题就是我们没钱。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,trouble,252875,346133,https://tatoeba.org/en/sentences/show/252875,https://tatoeba.org/en/sentences/show/346133,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,trouble,243466,899606,https://tatoeba.org/en/sentences/show/243466,https://tatoeba.org/en/sentences/show/899606,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,3364,troublesome,'trʌblsәm,s. difficult to deal with,"a. 麻烦的, 令人讨厌的",,1,,gk cet4 cet6 ky toefl,9603,9839,,,,It is the first step which is troublesome.,第一步是最麻烦的。,"In any case, it's troublesome, isn't it?",无论怎样，都很讨厌，不是吗？,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,troublesome,30264,344801,https://tatoeba.org/en/sentences/show/30264,https://tatoeba.org/en/sentences/show/344801,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,troublesome,37891,335359,https://tatoeba.org/en/sentences/show/37891,https://tatoeba.org/en/sentences/show/335359,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,3365,trousers,'trauzәz,"n (usually in the plural) a garment extending from the waist to the knee or ankle, covering each leg separately\nn a garment (or part of a garment) designed for or relating to trousers","pl. 裤子, 长裤",,2,1,zk gk cet4 cet6 ky ielts,2969,7124,s:trousers/0:trousers/1:s,,,I want to buy a few pairs of trousers.,我想买几条裤子。,I bought two pairs of trousers.,我买了两条裤子。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,trousers,1230589,1216069,https://tatoeba.org/en/sentences/show/1230589,https://tatoeba.org/en/sentences/show/1216069,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,trousers,254040,817296,https://tatoeba.org/en/sentences/show/254040,https://tatoeba.org/en/sentences/show/817296,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,3366,truck,trʌk,n. an automotive vehicle suitable for hauling\nv. convey (goods etc.) by truck,"n. 卡车, 货车, 对...进行交易, 来往, 实物工资, (供应市场的)蔬菜, 废物, 废话\nvt. 对...进行交易, 交往, 以卡车运输\nvi. 驾驶卡车, 以物易物",,3,1,zk gk cet4 cet6 ky,3631,1237,s:trucks/i:trucking/d:trucked/p:trucked/3:trucks,,,We rented a truck to move our furniture.,我们租了辆卡车来运我们的家具。,I barely escaped being hit by the truck.,我差点被卡车撞上。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,truck,682249,884628,https://tatoeba.org/en/sentences/show/682249,https://tatoeba.org/en/sentences/show/884628,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,truck,31304,6871858,https://tatoeba.org/en/sentences/show/31304,https://tatoeba.org/en/sentences/show/6871858,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,3367,true,tru:,"n. proper alignment; the property possessed by something that is in correct or proper alignment\nv. make level, square, balanced, or concentric\na. consistent with fact or reality; not false\ns. accurately placed or thrown","a. 真实的, 正确的, 忠诚的, 可靠的, 纯粹的, 正式的\nn. 真实, 准确\nadv. 真实地, 准确地",,4,1,zk gk,547,492,r:truer/t:truest/i:truing/p:trued/3:trues/d:trued,,,Makoto found his true love on top of Ayers Rock. She's from Osaka.,诚在艾尔斯岩上找到了自己真正的爱情。她来自大阪。,You can make your dream come true by working hard.,你努力工作的话，就可以实现你的梦想。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,true,32867,803916,https://tatoeba.org/en/sentences/show/32867,https://tatoeba.org/en/sentences/show/803916,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,true,27558,851653,https://tatoeba.org/en/sentences/show/27558,https://tatoeba.org/en/sentences/show/851653,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,3368,truly,'tru:li,r. in accordance with truth or fact or reality,"adv. 真实地, 不假",,3,1,gk cet4 cet6,2576,1719,,,,"No money, no job, no friends. He was truly at loose ends.",没钱，没工作，没朋友，他真是无所适从。,I truly do not understand the question.,我真的不懂这个问题。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,truly,18572,933956,https://tatoeba.org/en/sentences/show/18572,https://tatoeba.org/en/sentences/show/933956,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,truly,476206,476188,https://tatoeba.org/en/sentences/show/476206,https://tatoeba.org/en/sentences/show/476188,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,3369,trunk,trʌŋk,n. the main stem of a tree; usually covered with bark; the bole is usually the part that is commercially useful for lumber\nn. luggage consisting of a large strong case used when traveling or for storage,"n. 树干, 干线, 躯干, 主干, 象鼻, 箱子\nvt. 把...放入旅行箱内\na. 树干的, 躯干的, 干线的, 箱形的\n[计] 中继线; 母线",,2,,gk cet4 cet6 ky toefl ielts gre,4993,3533,s:trunks/i:trunking,,,Go upstairs and bring down my trunk.,上楼把我的旅行箱拿下来。,I put my suitcase in the trunk.,我把行李放了在车尾箱里。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,trunk,72895,798239,https://tatoeba.org/en/sentences/show/72895,https://tatoeba.org/en/sentences/show/798239,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,trunk,253945,391585,https://tatoeba.org/en/sentences/show/253945,https://tatoeba.org/en/sentences/show/391585,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,3370,trust,trʌst,n. something (as property) held by one party (the trustee) for the benefit of another (the beneficiary)\nn. the trait of believing in the honesty and reliability of others\nn. a consortium of independent organizations formed to limit competition by controlling the production and distribution of a product or service\nv. have confidence or faith in,"n. 信任, 信赖, 相信, 受托, 职责, 信心, 托拉斯\na. 信托的, 托拉斯的\nvt. 信赖, 信任, 相信, 盼望, 赊卖给\nvi. 相信, 信赖, 依靠\n[计] 委托, 信任",,4,1,zk gk cet4 cet6 ky,1160,1841,s:trusts/d:trusted/p:trusted/i:trusting/3:trusts,,,It was reckless of her to trust him.,她比较鲁莽的相信了他。,I don't feel like I can trust what he says.,我不觉得我可以相信他所说的。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,trust,2940571,3780484,https://tatoeba.org/en/sentences/show/2940571,https://tatoeba.org/en/sentences/show/3780484,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,trust,2164544,2138657,https://tatoeba.org/en/sentences/show/2164544,https://tatoeba.org/en/sentences/show/2138657,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,3371,truth,tru:θ,n. a fact that has been verified\nn. conformity to reality or actuality\nn. a true statement\nn. United States abolitionist and feminist who was freed from slavery and became a leading advocate of the abolition of slavery and for the rights of women (1797-1883),"n. 事实, 实情\n[法] 真实, 真相, 事实",,4,1,zk gk cet4 cet6 ky toefl,1152,850,s:truths,,,"At last, the truth became known to us.",真相终于大白。,Scientists seem to have known the truth.,科学家们似乎已经知道真相了。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,truth,30229,1241904,https://tatoeba.org/en/sentences/show/30229,https://tatoeba.org/en/sentences/show/1241904,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,truth,23970,1877352,https://tatoeba.org/en/sentences/show/23970,https://tatoeba.org/en/sentences/show/1877352,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,3372,try,trai,v. make an effort or attempt\nv. give pain or trouble to\nv. test the limits of\nv. melt (fat or lard) in order to separate out impurities,"n. 尝试, 试验, 审理, 审判\nvt. 试, 尝试, 试验, 考验, 审问, 提炼\nvi. 尝试, 试图",,5,1,zk gk,159,127,i:trying/p:tried/d:tried/3:tries/s:tries,,,We should try to avoid imposing our own beliefs on others.,我们应该尽量避免把我们自己的信念强加在别人身上。,I'd like to try on this dress.,我想试穿这件衣服。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,try,248829,779015,https://tatoeba.org/en/sentences/show/248829,https://tatoeba.org/en/sentences/show/779015,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,try,60771,892578,https://tatoeba.org/en/sentences/show/60771,https://tatoeba.org/en/sentences/show/892578,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,3373,tube,tju:b,n. conduit consisting of a long hollow object (usually cylindrical) used to hold and conduct objects or liquids or gases\nn. electronic device consisting of a system of electrodes arranged in an evacuated glass or metal envelope\nn. (anatomy) any hollow cylindrical body structure\nv. provide with a tube or insert a tube into,"n. 管, 软管, 隧道\nvt. 把...装管, 使通过管子\n[计] 管子",,3,1,gk cet4 cet6 ky toefl ielts,2688,2520,s:tubes/d:tubed/i:tubing/p:tubed/3:tubes,,,We still have an old tube television.,我们还有个老式电视机。,You can't put toothpaste back in the tube.,不能把牙膏塞回管里。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,tube,1353550,1409034,https://tatoeba.org/en/sentences/show/1353550,https://tatoeba.org/en/sentences/show/1409034,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,tube,1954714,2271194,https://tatoeba.org/en/sentences/show/1954714,https://tatoeba.org/en/sentences/show/2271194,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,3374,Tuesday,'tju:zdi,n. the third day of the week; the second working day,n. 星期二,,4,1,zk gk ielts,2348,0,s:tuesdays,,,"The weekdays are: Monday, Tuesday, Wednesday, Thursday, and Friday.",工作日是：周一，周二，周三，周四，和周五。,We have to finish everything before Tuesday morning.,我们必须在周二早上之前完成所有事情。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,tuesday,3086256,10188022,https://tatoeba.org/en/sentences/show/3086256,https://tatoeba.org/en/sentences/show/10188022,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,tuesday,7805241,8993964,https://tatoeba.org/en/sentences/show/7805241,https://tatoeba.org/en/sentences/show/8993964,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,3375,tune,tju:n,n. a succession of notes forming a distinctive sequence\nn. the property of producing accurately a note of a given pitch\nn. the adjustment of a radio receiver or other circuit to a required frequency\nv. adjust for (better) functioning,"n. 歌曲, 主旋律, 心情, 声调, 和谐, 一致, 语调, 程度\nvt. 为...调音, 调整, 调谐, 使一致\nvi. 协调, 调谐",,3,1,gk cet4 cet6 ky toefl ielts,3770,3646,s:tunes/d:tuned/i:tuning/p:tuned/3:tunes,,,The piano was out of tune; it sounded very bad.,钢琴走调了，音色很难听。,She shall never forget listening to the sad tune.,她将永远不会忘记听过这首悲伤的曲子。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,tune,34906,340148,https://tatoeba.org/en/sentences/show/34906,https://tatoeba.org/en/sentences/show/340148,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,tune,311394,336452,https://tatoeba.org/en/sentences/show/311394,https://tatoeba.org/en/sentences/show/336452,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,3376,turkey,'tә:ki,"n. large gallinaceous bird with fan-shaped tail; widely domesticated for food\nn. a Eurasian republic in Asia Minor and the Balkans; on the collapse of the Ottoman Empire in 1918, the Young Turks, led by Kemal Ataturk, established a republic in 1923\nn. flesh of large domesticated fowl usually roasted\nn. an event that fails badly or is totally ineffectual","n. 火鸡, 无用的家伙, 土耳其",,1,,gk cet4 cet6 ky,4180,3292,s:turkeys,,,"She's vegetarian, so she ate tofu instead of turkey.",她是素食者，所以她没吃火鸡，而是吃了豆腐。,I've always wanted to go to Turkey.,我一直都想去土耳其。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,turkey,2032995,5248183,https://tatoeba.org/en/sentences/show/2032995,https://tatoeba.org/en/sentences/show/5248183,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,turkey,2829894,4267326,https://tatoeba.org/en/sentences/show/2829894,https://tatoeba.org/en/sentences/show/4267326,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
